0.10000E-020.15000E-01 19.891    0.64887E+070.42632E+10-67.723    -31677.    0.47432E+100.47021E+080.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.20000E-01 19.891    0.13178E+080.24308E+10-51.171    -.28864E+060.26835E+100.30849E+080.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.30000E-01 19.891    0.35596E+080.12015E+10-41.562    -.93287E+060.12875E+100.18291E+080.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.40000E-01 19.891    0.16920E+080.69491E+09-36.515    0.95197E+060.74127E+090.12265E+080.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.50000E-01 19.891    0.58380E+070.44851E+09-32.903    0.10157E+070.48003E+090.89543E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.60000E-01 19.891    0.46527E+070.31542E+09-30.015    0.69495E+060.33513E+090.69038E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.70000E-01 19.891    0.40708E+070.23031E+09-27.572    0.55256E+060.24268E+090.54385E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.80000E-01 19.891    0.35815E+070.18082E+09-25.434    0.47449E+060.18917E+090.45710E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.90000E-01 19.891    0.31685E+070.14350E+09-23.520    0.42250E+060.14905E+090.38487E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.10000     19.891    0.28193E+070.11653E+09-21.779    0.38598E+060.12022E+090.32958E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.12500     19.891    0.21562E+070.74268E+08-17.979    0.32231E+060.75427E+080.23494E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.15000     19.891    0.16985E+070.51514E+08-14.733    0.27922E+060.51592E+080.17870E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.17500     19.891    0.13708E+070.37684E+08-11.870    0.24650E+060.37264E+080.14123E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.20000     19.891    0.11285E+070.28398E+08-9.2869    0.22020E+060.27745E+080.11337E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.30000     19.891    0.57106E+060.12471E+08-.71254    0.15069E+060.11764E+080.59659E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.40000     19.891    0.35366E+060.72076E+07 6.2843    0.10822E+060.66420E+070.37188E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.50000     19.891    0.23907E+060.50614E+07 12.516     81048.    0.46247E+070.25761E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.60000     19.891    0.17145E+060.42018E+07 18.433     62215.    0.38589E+070.19449E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.65000     19.891    0.14773E+060.40645E+07 21.391     54810.    0.37569E+070.17412E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.70000     19.891    0.12857E+060.40968E+07 24.419     48336.    0.38180E+070.15914E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.75000     19.891    0.11293E+060.43203E+07 27.586     42521.    0.40643E+070.14889E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.80000     19.891    0.10005E+060.48079E+07 30.997     37142.    0.45687E+070.14331E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.82500     19.891     94474.    0.52021E+07 32.845     34532.    0.49689E+070.14246E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.85000     19.891     89387.    0.57520E+07 34.830     31914.    0.55230E+070.14328E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.87500     19.891     84746.    0.65407E+07 37.005     29204.    0.63134E+070.14622E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.90000     19.891     80507.    0.77308E+07 39.453     26369.    0.75018E+070.15231E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.91000     19.891     78915.    0.83884E+07 40.539     25166.    0.81575E+070.15603E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.92000     19.891     77379.    0.92040E+07 41.705     23904.    0.89701E+070.16071E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.93000     19.891     75898.    0.10241E+08 42.972     22582.    0.10002E+080.16676E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.94000     19.891     74468.    0.11601E+08 44.368     21187.    0.11357E+080.17466E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.95000     19.891     73088.    0.13466E+08 45.935     19691.    0.13213E+080.18473E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.96000     19.891     71756.    0.16183E+08 47.740     18078.    0.15916E+080.19967E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.97000     19.891     70471.    0.20534E+08 49.905     16306.    0.20247E+080.22111E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.98000     19.891     69230.    0.28715E+08 52.676     14327.    0.28393E+080.25652E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-020.99000     19.891     68033.    0.50632E+08 56.729     12034.    0.50235E+080.33151E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.15000E-01 19.891    0.71090E+060.50603E+08-94.903    -4369.6    0.56849E+080.20377E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.20000E-01 19.891    0.14188E+070.29254E+08-69.880    -41212.    0.31496E+080.13659E+070.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.30000E-01 19.891    0.38554E+070.15188E+08-55.656    -.13991E+060.13076E+080.76246E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.40000E-01 19.891    0.19199E+070.81914E+07-48.308    0.12748E+060.67975E+070.50260E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.50000E-01 19.891    0.65399E+060.45304E+07-43.139    0.14271E+060.39757E+070.36082E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.60000E-01 19.891    0.51386E+060.30176E+07-39.066     95256.    0.25123E+070.27424E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.70000E-01 19.891    0.44837E+060.21640E+07-35.662     73907.    0.16786E+070.21726E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.80000E-01 19.891    0.39351E+060.16190E+07-32.713     62339.    0.11645E+070.17675E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.90000E-01 19.891    0.34731E+060.12487E+07-30.096     51407.    0.83206E+060.14682E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.10000     19.891    0.30831E+060.99716E+06-27.733     49168.    0.61115E+060.12453E+060.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.12500     19.891    0.23447E+060.59922E+06-22.627     39757.    0.28648E+06 86733.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.15000     19.891    0.18375E+060.41983E+06-18.316     33457.    0.16713E+06 64121.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.17500     19.891    0.14760E+060.30659E+06-14.547     28746.     98596.     49140.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.20000     19.891    0.12099E+060.23470E+06-11.171     25020.     60813.     38997.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.30000     19.891     60771.    0.11002E+06-.10490     15529.     17784.     18273.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.40000     19.891     37204.     67984.     8.7966     10133.     10328.     10631.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.50000     19.891     24863.     47491.     16.645     6907.0     8676.6     6687.4    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.60000     19.891     17618.     37165.     24.037     4823.8     9036.9     5107.8    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.65000     19.891     15086.     34224.     27.711     4060.9     9849.0     4602.2    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.70000     19.891     13044.     32644.     31.456     3422.6     11239.     4288.0    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.75000     19.891     11380.     32606.     35.357     2882.0     13545.     4136.0    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.80000     19.891     10013.     34734.     39.536     2416.3     17490.     4147.6    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.82500     19.891     9421.3     37094.     41.787     2206.1     20558.     4240.0    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.85000     19.891     8882.1     40810.     44.196     2003.9     24873.     4382.8    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.87500     19.891     8390.4     46686.     46.818     1802.0     31217.     4605.3    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.90000     19.891     7941.3     56321.     49.743     1612.7     41142.     4949.3    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.91000     19.891     7772.8     61869.     51.029     1502.9     46780.     5134.2    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.92000     19.891     7610.1     69000.     52.401     1453.2     53897.     5357.4    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.93000     19.891     7453.2     78245.     53.878     1369.3     63103.     5630.3    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.94000     19.891     7301.8     90648.     55.487     1282.3     75397.     5970.1    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.95000     19.891     7155.6    0.10798E+06 57.265     1190.3     92523.     6406.3    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.96000     19.891     7014.6    0.13367E+06 59.269     1092.5    0.11785E+06 6990.1    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.97000     19.891     6878.4    0.17528E+06 61.591     983.72    0.15885E+06 7823.2    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.98000     19.891     6747.0    0.25387E+06 64.395     854.18    0.23634E+06 9150.2    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000E-010.99000     19.891     6620.1    0.46081E+06 68.026     718.59    0.44082E+06 11802.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.20000E-01 19.891     92065.    0.15902E+06-95.286    -2410.4     56557.     50780.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.30000E-01 19.891    0.24382E+060.21866E+06-73.008    -13153.     7308.9     24514.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.40000E-01 19.891    0.19011E+060.17946E+06-62.528     1552.8     1101.0     15367.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.50000E-01 19.891     65069.     75866.    -55.382     10099.     141.09     10122.    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.60000E-01 19.891     41640.     49182.    -49.852     6189.5     17.999     7013.4    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.70000E-01 19.891     35084.     39836.    -45.287     3980.1     8.2824     5059.6    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.80000E-01 19.891     30018.     33376.    -41.370     2922.5     6.9290     3757.4    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.90000E-01 19.891     25840.     28385.    -37.921     2305.8     6.1190     2845.3    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.10000     19.891     22382.     24413.    -34.826     1899.7     5.5611     2195.6    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.12500     19.891     16048.     17392.    -28.198     1301.5     4.7015     1238.8    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.15000     19.891     11900.     12909.    -22.663     967.17     4.2107     760.29    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.17500     19.891     9078.1     9886.3    -17.866     750.25     3.8969     496.93    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.20000     19.891     7089.2     7760.1    -13.604     598.15     3.6824     340.83    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.30000     19.891     3072.5     3453.2    0.15482     285.88     3.2889     107.53    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.40000     19.891     1634.2     1877.1     10.965     155.65     3.2404     50.015    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.50000     19.891     969.10     1143.2     20.269     95.783     3.4105     33.031    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.60000     19.891     619.07     755.45     28.753     65.763     3.8405     27.286    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.65000     19.891     505.67     631.11     32.850     56.913     4.2054     26.982    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.70000     19.891     418.21     537.05     36.927     50.895     4.7330     28.139    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.75000     19.891     349.83     466.68     41.041     47.266     5.5220     31.163    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.80000     19.891     295.76     416.32     45.261     45.839     6.7786     37.041    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.82500     19.891     272.98     398.45     47.437     46.030     7.7168     41.723    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.85000     19.891     252.58     385.91     49.676     46.876     9.0126     48.289    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.87500     19.891     234.28     379.81     51.997     48.466     10.907     57.790    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.90000     19.891     217.82     382.55     54.421     50.936     13.926     72.203    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.91000     19.891     211.71     387.03     55.427     52.205     15.700     80.017    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.92000     19.891     205.85     393.93     56.457     53.618     18.028     89.295    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.93000     19.891     200.23     403.99     57.513     55.219     21.226     100.42    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.94000     19.891     194.83     418.49     58.600     57.038     26.013     113.93    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.95000     19.891     189.65     440.69     59.720     58.993     34.961     130.63    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.96000     19.891     184.67     479.13     60.878     61.068     55.456     151.70    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.97000     19.891     179.90     560.29     62.080     62.444     113.20     178.78    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.98000     19.891     175.31     783.25     63.331     65.333     303.83     213.19    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.10000    0.99000     19.891     170.91     1470.7     64.640     67.319     969.20     238.14    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.30000E-01 19.891     2618.8     3008.1    -140.81    -31.474    0.96723E-04 1487.2    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.40000E-01 19.891     3065.0     2812.4    -102.37    -122.72    0.25264E-05 667.04    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.50000E-01 19.891     3374.2     2824.2    -87.950    -191.93     0.0000     343.13    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.60000E-01 19.891     3027.5     2510.7    -78.721    -158.82     0.0000     193.23    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.70000E-01 19.891     2093.8     1802.9    -71.826    -57.577     0.0000     115.64    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.80000E-01 19.891     1302.8     1165.1    -66.267    -.65569E-01 0.0000     63.259    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.90000E-01 19.891     896.49     817.81    -61.577     4.4121     0.0000     47.362    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.10000     19.891     700.99     633.68    -57.500    -4.0987     0.0000     32.016    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.12500     19.891     447.02     397.62    -49.131    -10.912     0.0000     13.247    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.15000     19.891     303.09     269.40    -42.400    -9.4925     0.0000     6.1444    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.17500     19.891     214.39     191.25    -36.705    -7.5586     0.0000     3.1013    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.20000     19.891     157.02     140.78    -31.731    -5.9843     0.0000     1.6711    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.30000     19.891     57.799     53.008    -16.123    -2.6569     0.0000    0.24178    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.40000     19.891     27.362     25.644    -4.2824    -1.3988     0.0000    0.74906E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.50000     19.891     14.910     14.287     5.5763    -.78919     0.0000    0.43304E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.60000     19.891     9.1399     8.9450     14.234    -.49313     0.0000    0.37278E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.65000     19.891     7.3744     7.3049     18.253    -.38867     0.0000    0.38396E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.70000     19.891     6.0525     6.0789     22.115    -.30221     0.0000    0.42270E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.75000     19.891     5.0456     5.1534     25.849    -.22632     0.0000    0.50341E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.80000     19.891     4.2670     4.4571     29.481    -.15381     0.0000    0.66808E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.82500     19.891     3.9440     4.1827     31.265    -.11565     0.0000    0.81580E-010.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.85000     19.891     3.6573     3.9567     33.031    -.73772E-01 0.0000    0.10527    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.87500     19.891     3.4021     3.7865     34.780    -.24327E-01 0.0000    0.14635    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.90000     19.891     3.1745     3.6952     36.516    0.38710E-01 0.0000    0.22642    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.91000     19.891     3.0903     3.6936     37.208    0.70478E-01 0.0000    0.28051    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.92000     19.891     3.0098     3.7240     37.897    0.10815     0.0000    0.35774    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.93000     19.891     2.9328     3.8015     38.584    0.15311     0.0000    0.47238    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.94000     19.891     2.8591     3.9556     39.271    0.20958     0.0000    0.65062    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.95000     19.891     2.7885     4.2415     39.955    0.28266     0.0000    0.94413    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.96000     19.891     2.7209     4.7758     40.639    0.38167     0.0000     1.4633    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.50000    0.97000     19.891     2.6561     5.8252     41.321    0.52158     0.0000     2.4670    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.15000     19.891     3.5515     3.5786    -158.42    -.56382E-01 0.0000     1.5863    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.17500     19.891     2.7075     2.3763    -127.20    -.91146E-01 0.0000    0.61058    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.20000     19.891     2.0547     1.6677    -112.12    -.93657E-01 0.0000    0.24244    0.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.30000     19.891    0.74926    0.57035    -82.222    -.49031E-01 0.0000    0.41313E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.40000     19.891    0.26234    0.21029    -65.438    -.14728E-01 0.0000    0.95609E-030.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.50000     19.891    0.11724    0.97348E-01-52.772    -.76025E-02 0.0000    0.21661E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.60000     19.891    0.62891E-010.54029E-01-41.957    -.44749E-02 0.0000    0.21113E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.65000     19.891    0.47869E-010.41711E-01-36.902    -.34592E-02 0.0000    0.17518E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.70000     19.891    0.37217E-010.33104E-01-31.954    -.26929E-02 0.0000    0.16882E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.75000     19.891    0.29496E-010.26705E-01-27.025    -.21042E-02 0.0000    0.14725E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.80000     19.891    0.23791E-010.21939E-01-22.020    -.16376E-02 0.0000    0.12680E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.82500     19.891    0.21499E-010.19911E-01-19.454    -.14350E-02 0.0000    0.10471E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.85000     19.891    0.19503E-010.18343E-01-16.822    -.12448E-02 0.0000    0.10697E-020.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.87500     19.891    0.17759E-010.16873E-01-14.102    -.10594E-02 0.0000    0.95477E-030.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
0.90000    0.90000     19.891    0.16230E-010.15596E-01-11.265    -.86758E-03 0.0000    0.83463E-030.69920-319 0.0000     0.0000    0.10170-316 0.0000     0.0000    
